itemid,constants,source_count,sources
5311,TOOLBAG_MAKIBISHI,1,scripts/globals/shop.lua
5312,TOOLBAG_HIRAISHIN,1,scripts/globals/shop.lua
5313,TOOLBAG_MIZU_DEPPO,1,scripts/globals/shop.lua
5314,TOOLBAG_SHIHEI,1,scripts/globals/shop.lua
5315,TOOLBAG_JUSATSU,1,scripts/globals/shop.lua
5316,TOOLBAG_KAGINAWA,1,scripts/globals/shop.lua
5317,TOOLBAG_SAIRUI_RAN,1,scripts/globals/shop.lua
5318,TOOLBAG_KODOKU,1,scripts/globals/shop.lua
5319,TOOLBAG_SHINOBI_TABI,1,scripts/globals/shop.lua
5332,KABURA_QUIVER,1,scripts/globals/shop.lua
5333,SLEEP_QUIVER,1,scripts/globals/shop.lua
5334,BLIND_BOLT_QUIVER,1,scripts/globals/shop.lua
5335,ACID_BOLT_QUIVER,1,scripts/globals/shop.lua
5336,HOLY_BOLT_QUIVER,1,scripts/globals/shop.lua
5337,SLEEP_BOLT_QUIVER,1,scripts/globals/shop.lua
5338,VENOM_BOLT_QUIVER,1,scripts/globals/shop.lua
5339,BLOODY_BOLT_QUIVER,1,scripts/globals/shop.lua
5340,SILVER_BULLET_POUCH,1,scripts/globals/shop.lua
5341,SPARTAN_BULLET_POUCH,1,scripts/globals/shop.lua
5342,CORSAIR_BULLET_POUCH,1,scripts/globals/shop.lua
5353,IRON_BULLET_POUCH,1,scripts/globals/shop.lua
5359,BRONZE_BULLET_POUCH,1,scripts/globals/shop.lua
5360,MUTEPPO,1,scripts/zones/Port_Jeuno/npcs/Pyropox.lua
5361,DATECHOCHIN,1,scripts/zones/Port_Jeuno/npcs/Pyropox.lua
5363,BULLET_POUCH,1,scripts/globals/shop.lua
5416,STEEL_BULLET_POUCH,1,scripts/globals/shop.lua
5417,TOOLBAG_SANJAKU_TENUGUI,1,scripts/globals/shop.lua
5424,SERENE_SERINETTE,1,scripts/globals/shop.lua
5425,JOYOUS_SERINETTE,1,scripts/globals/shop.lua
5428,SCROLL_OF_INSTANT_RETRACE,1,scripts/globals/shop.lua
5441,ANGELWING,1,scripts/zones/Port_Jeuno/npcs/Kindlix.lua
5477,WARRIOR_DIE,1,scripts/zones/Al_Zahbi/npcs/Chayaya.lua
5478,MONK_DIE,1,scripts/zones/Al_Zahbi/npcs/Chayaya.lua
5479,WHITE_MAGE_DIE,1,scripts/zones/Al_Zahbi/npcs/Chayaya.lua
5480,BLACK_MAGE_DIE,1,scripts/zones/Al_Zahbi/npcs/Chayaya.lua
5481,RED_MAGE_DIE,1,scripts/zones/Al_Zahbi/npcs/Chayaya.lua
5482,THIEF_DIE,1,scripts/zones/Al_Zahbi/npcs/Chayaya.lua
5483,PALADIN_DIE,1,scripts/zones/Al_Zahbi/npcs/Chayaya.lua
5484,DARK_KNIGHT_DIE,1,scripts/zones/Al_Zahbi/npcs/Chayaya.lua
5485,BEASTMASTER_DIE,1,scripts/zones/Al_Zahbi/npcs/Chayaya.lua
5486,BARD_DIE,1,scripts/zones/Al_Zahbi/npcs/Chayaya.lua
5487,RANGER_DIE,1,scripts/zones/Al_Zahbi/npcs/Chayaya.lua
5488,SAMURAI_DIE,1,scripts/zones/Nashmau/npcs/Jajaroon.lua
5489,NINJA_DIE,1,scripts/zones/Nashmau/npcs/Jajaroon.lua
5490,DRAGOON_DIE,1,scripts/zones/Nashmau/npcs/Jajaroon.lua
5491,SUMMONER_DIE,1,scripts/zones/Nashmau/npcs/Jajaroon.lua
5492,BLUE_MAGE_DIE,1,scripts/zones/Nashmau/npcs/Jajaroon.lua
5493,CORSAIR_DIE,1,scripts/zones/Nashmau/npcs/Jajaroon.lua
5494,PUPPETMASTER_DIE,1,scripts/zones/Nashmau/npcs/Jajaroon.lua
5495,DANCER_DIE,1,scripts/zones/Al_Zahbi/npcs/Chayaya.lua
5496,SCHOLAR_DIE,1,scripts/zones/Al_Zahbi/npcs/Chayaya.lua
5497,BOLTERS_DIE,1,scripts/zones/Nashmau/npcs/Chichiroon.lua
5498,CASTERS_DIE,1,scripts/zones/Nashmau/npcs/Chichiroon.lua
5499,COURSERS_DIE,1,scripts/zones/Nashmau/npcs/Chichiroon.lua
5500,BLITZERS_DIE,1,scripts/zones/Nashmau/npcs/Chichiroon.lua
5501,TACTICIANS_DIE,1,scripts/zones/Nashmau/npcs/Chichiroon.lua
5502,ALLIES_DIE,1,scripts/zones/Nashmau/npcs/Chichiroon.lua
5503,MISERS_DIE,1,scripts/zones/Nashmau/npcs/Chichiroon.lua
5504,COMPANIONS_DIE,1,scripts/zones/Nashmau/npcs/Chichiroon.lua
5505,AVENGERS_DIE,1,scripts/zones/Nashmau/npcs/Chichiroon.lua
5532,ICHININTOUSEN_KOMA,1,scripts/zones/Port_Jeuno/npcs/Pyropox.lua
5541,BUNCH_OF_ROYAL_GRAPES,1,scripts/zones/Southern_San_dOria/npcs/Shilah.lua
5547,BEEF_STEWPOT,1,scripts/globals/shop.lua
5570,CUP_OF_CHAI,1,scripts/zones/Aht_Urhgan_Whitegate/npcs/Fayeewah.lua
5572,IRMIK_HELVASI,1,scripts/zones/Aht_Urhgan_Whitegate/npcs/Fayeewah.lua
5577,BOWL_OF_SUTLAC,1,scripts/zones/Aht_Urhgan_Whitegate/npcs/Yafaaf.lua
5592,CUP_OF_IMPERIAL_COFFEE,1,scripts/zones/Aht_Urhgan_Whitegate/npcs/Yafaaf.lua
5604,ELSHIMO_PACHIRA_FRUIT,1,scripts/zones/Kazham/npcs/Ghemi_Sinterilo.lua
5684,WEDGE_OF_CHALAIMBILLE,1,scripts/zones/RuLude_Gardens/npcs/Macchi_Gazlitah.lua
5685,RABBIT_PIE,1,scripts/globals/shop.lua
5703,JUG_OF_ULEGUERAND_MILK,2,scripts/globals/shop.lua|scripts/zones/RuLude_Gardens/npcs/Macchi_Gazlitah.lua
5706,DISH_OF_HOMEMADE_CARBONARA,1,scripts/globals/shop.lua
5718,CREAM_PUFF,1,scripts/globals/shop.lua
5721,PLATE_OF_CRAB_SUSHI,1,scripts/globals/shop.lua
5725,GOSHIKITENGE,1,scripts/zones/Port_Jeuno/npcs/Pyropox.lua
5726,ZUCCHINI,1,scripts/zones/Southern_San_dOria/npcs/Benaige.lua
5727,SERVING_OF_ZARU_SOBA,1,scripts/globals/shop.lua
5734,TOOLBAG_SOSHI,1,scripts/globals/shop.lua
5740,CLUSTER_OF_PAPRIKA,1,scripts/zones/Southern_San_dOria/npcs/Benaige.lua
5752,POT_AUF_FEU,1,scripts/globals/shop.lua
5757,YELLOW_CURRY_BUN,1,scripts/globals/shop.lua
5758,BLACK_CURRY_BUN,1,scripts/globals/shop.lua
5759,RED_CURRY_BUN,1,scripts/globals/shop.lua
5766,BUTTER_CREPE,1,scripts/globals/shop.lua
5769,POPPER,2,scripts/globals/shop.lua|scripts/zones/Port_Jeuno/npcs/Kindlix.lua
5775,CHOCOLATE_CREPE,1,scripts/globals/shop.lua
5777,PEAR_CREPE,1,scripts/globals/shop.lua
5779,CHERRY_MACARON,1,scripts/globals/shop.lua
5780,COFFEE_MACARON,1,scripts/globals/shop.lua
5781,KITRON_MACARON,1,scripts/globals/shop.lua
5782,SUGAR_RUSK,1,scripts/globals/shop.lua
5783,CHOCOLATE_RUSK,1,scripts/globals/shop.lua
5784,COCONUT_RUSK,1,scripts/globals/shop.lua
5819,ANTLION_QUIVER,1,scripts/globals/shop.lua
5820,DARKLING_BOLT_QUIVER,1,scripts/globals/shop.lua
5821,FUSION_BOLT_QUIVER,1,scripts/globals/shop.lua
5822,DWEOMER_BULLET_POUCH,1,scripts/globals/shop.lua
5823,OBERON_BULLET_POUCH,1,scripts/globals/shop.lua
5863,TOOLBAG_KABENRO,1,scripts/globals/shop.lua
5864,TOOLBAG_JINKO,1,scripts/globals/shop.lua
5865,TOOLBAG_RYUNO,1,scripts/globals/shop.lua
5866,TOOLBAG_MOKUJIN,1,scripts/globals/shop.lua
5867,TOOLBAG_INOSHISHINOFUDA,2,scripts/globals/shop.lua|scripts/zones/Port_Bastok/npcs/Numa.lua
5868,TOOLBAG_SHIKANOFUDA,2,scripts/globals/shop.lua|scripts/zones/Port_Bastok/npcs/Numa.lua
5869,TOOLBAG_CHONOFUDA,2,scripts/globals/shop.lua|scripts/zones/Port_Bastok/npcs/Numa.lua
5870,TRUMP_CARD_CASE,1,scripts/zones/Nashmau/npcs/Jajaroon.lua
5871,RUSZOR_QUIVER,1,scripts/globals/shop.lua
5872,DARK_ADAMAN_BOLT_QUIVER,1,scripts/globals/shop.lua
5873,DARK_ADAMAN_BULLET_POUCH,1,scripts/globals/shop.lua
5881,SHISAI_KABOKU,1,scripts/zones/Port_Jeuno/npcs/Pyropox.lua
5882,MARINE_BLISS,1,scripts/zones/Port_Jeuno/npcs/Kindlix.lua
5883,FALLING_STAR,1,scripts/zones/Port_Jeuno/npcs/Kindlix.lua
5884,RENGEDAMA,1,scripts/zones/Port_Jeuno/npcs/Pyropox.lua
5885,SALTENA,1,scripts/globals/shop.lua
5886,ELSHENA,1,scripts/globals/shop.lua
5887,MONTAGNA,1,scripts/globals/shop.lua
5888,MARINGNA,1,scripts/globals/shop.lua
5889,STUFFED_PITARU,1,scripts/globals/shop.lua
5890,POULTRY_PITARU,1,scripts/globals/shop.lua
5891,SEAFOOD_PITARU,1,scripts/globals/shop.lua
5892,B_E_W_PITARU,1,scripts/globals/shop.lua
5912,GARGOUILLE_QUIVER,1,scripts/globals/shop.lua
5913,ADAMAN_BOLT_QUIVER,1,scripts/globals/shop.lua
5914,ORICHALCUM_BULLET_POUCH,1,scripts/globals/shop.lua
5915,ADAMAN_BULLET_POUCH,1,scripts/globals/shop.lua
5932,BOTTLE_OF_KITRON_JUICE,1,scripts/globals/shop.lua
5933,FLASK_OF_DRAGON_FRUIT_AU_LAIT,1,scripts/globals/shop.lua
5936,MOG_MISSILE,1,scripts/zones/Port_Jeuno/npcs/Kindlix.lua
5937,BUBBLE_BREEZE,1,scripts/zones/Port_Jeuno/npcs/Kindlix.lua
5974,PLATE_OF_BARNACLE_PAELLA,1,scripts/zones/Western_Adoulin/npcs/Flapano.lua
5975,PLATE_OF_FLAPANOS_PAELLA,1,scripts/zones/Western_Adoulin/npcs/Flapano.lua
5988,SCROLL_OF_INSTANT_PROTECT,1,scripts/globals/shop.lua
5989,SCROLL_OF_INSTANT_SHELL,1,scripts/globals/shop.lua
5990,SCROLL_OF_INSTANT_STONESKIN,1,scripts/globals/shop.lua
6041,PYROHELIX_SCHEMA,1,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua
6042,HYDROHELIX_SCHEMA,1,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua
6043,IONOHELIX_SCHEMA,1,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua
6044,CRYOHELIX_SCHEMA,1,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua
6045,GEOHELIX_SCHEMA,1,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua
6046,ANEMOHELIX_SCHEMA,1,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua
6047,LUMINOHELIX_SCHEMA,1,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua
6048,NOCTOHELIX_SCHEMA,1,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua
6049,FIRESTORM_SCHEMA,1,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua
6050,RAINSTORM_SCHEMA,1,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua
6051,THUNDERSTORM_SCHEMA,1,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua
6052,HAILSTORM_SCHEMA,1,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua
6053,SANDSTORM_SCHEMA,1,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua
6054,WINDSTORM_SCHEMA,1,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua
6055,AURORASTORM_SCHEMA,1,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua
6056,VOIDSTORM_SCHEMA,1,scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Layton.lua
6059,ANIMUS_AUGEO_SCHEMA,1,scripts/zones/Bastok_Markets_[S]/npcs/Silke.lua
6060,ANIMUS_MINUO_SCHEMA,1,scripts/zones/Bastok_Markets_[S]/npcs/Silke.lua
6061,ADLOQUIUM_SCHEMA,1,scripts/zones/Bastok_Markets_[S]/npcs/Silke.lua
6063,FRUIT_PARFAIT,1,scripts/globals/shop.lua
6137,CHAPULI_QUIVER,1,scripts/globals/shop.lua
6138,MANTID_QUIVER,1,scripts/globals/shop.lua
6139,MIDRIUM_BOLT_QUIVER,1,scripts/globals/shop.lua
6140,DAMASCUS_BOLT_QUIVER,1,scripts/globals/shop.lua
6141,OXIDANT_BOLT_QUIVER,1,scripts/globals/shop.lua
6142,MIDRIUM_BULLET_POUCH,1,scripts/globals/shop.lua
6143,DAMASCUS_BULLET_POUCH,1,scripts/globals/shop.lua
6200,ADLIVUN_QUIVER,1,scripts/globals/shop.lua
6201,TULFAIRE_QUIVER,1,scripts/globals/shop.lua
6202,RAAZ_QUIVER,1,scripts/globals/shop.lua
6204,ADLIVUN_BOLT_QUIVER,1,scripts/globals/shop.lua
6205,TITANIUM_BOLT_QUIVER,1,scripts/globals/shop.lua
6206,BISMUTH_BOLT_QUIVER,1,scripts/globals/shop.lua
6208,ADLIVUN_BULLET_POUCH,1,scripts/globals/shop.lua
6209,TITANIUM_BULLET_POUCH,1,scripts/globals/shop.lua
6210,BISMUTH_BULLET_POUCH,1,scripts/globals/shop.lua
6211,SLICE_OF_MARINARA_PIZZA,1,scripts/globals/shop.lua
6215,SLICE_OF_PEPPERONI_PIZZA,1,scripts/globals/shop.lua
6217,SLICE_OF_ANCHOVY_PIZZA,1,scripts/globals/shop.lua
6258,PIECE_OF_SHIROMOCHI,1,scripts/globals/shop.lua
6260,PIECE_OF_AKAMOCHI,1,scripts/globals/shop.lua
6262,PIECE_OF_KUSAMOCHI,1,scripts/globals/shop.lua
6265,TOOLBAG_RANKA,1,scripts/globals/shop.lua
6266,TOOLBAG_FURUSUMI,1,scripts/globals/shop.lua
6268,KOMANEZUMI,1,scripts/zones/Port_Jeuno/npcs/Pyropox.lua
6269,EMINENT_QUIVER,1,scripts/globals/shop.lua
6270,EMINENT_BOLT_QUIVER,1,scripts/globals/shop.lua
6271,EMINENT_BULLET_POUCH,1,scripts/globals/shop.lua
6278,ABRASION_BOLT_QUIVER,1,scripts/globals/shop.lua
6279,RIGHTEOUS_BOLT_QUIVER,1,scripts/globals/shop.lua
6280,RAKAZNAR_QUIVER,1,scripts/globals/shop.lua
6281,RAKAZNAR_BOLT_QUIVER,1,scripts/globals/shop.lua
6282,RAKAZNAR_BULLET_POUCH,1,scripts/globals/shop.lua
6297,JUJI_SHURIKEN_POUCH,1,scripts/globals/shop.lua
6298,MANJI_SHURIKEN_POUCH,1,scripts/globals/shop.lua
6299,SHURIKEN_POUCH,1,scripts/globals/shop.lua
6302,FUMA_SHURIKEN_POUCH,1,scripts/globals/shop.lua
6303,IGA_SHURIKEN_POUCH,1,scripts/globals/shop.lua
6304,ROPPO_SHURIKEN_POUCH,1,scripts/globals/shop.lua
6306,HAPPO_SHURIKEN_POUCH,1,scripts/globals/shop.lua
6308,HACHIYA_SHURIKEN_POUCH,1,scripts/globals/shop.lua
6309,SUPPA_SHURIKEN_POUCH,1,scripts/globals/shop.lua
6310,GASHING_BOLT_QUIVER,1,scripts/globals/shop.lua
6311,DECIMATING_BULLET_POUCH,1,scripts/globals/shop.lua
6339,ROLANBERRY_DAIFUKU,1,scripts/globals/shop.lua
6341,BEAN_DAIFUKU,1,scripts/globals/shop.lua
6343,GRAPE_DAIFUKU,1,scripts/globals/shop.lua
6368,GEOMANCER_DIE,1,scripts/zones/Nashmau/npcs/Chichiroon.lua
6369,RUNE_FENCER_DIE,1,scripts/zones/Nashmau/npcs/Chichiroon.lua
6377,IMPERIAL_CHAIR_SET,1,scripts/globals/conquest.lua
6378,DECORATIVE_CHAIR_SET,1,scripts/globals/conquest.lua
6379,ORNATE_STOOL_SET,1,scripts/globals/conquest.lua
6380,REFINED_CHAIR_SET,1,scripts/globals/conquest.lua
6409,EPHRAMADIAN_THRONE,1,scripts/globals/besieged.lua
6457,FLARELET,1,scripts/zones/Port_Jeuno/npcs/Kindlix.lua
6569,SCROLL_OF_SLOW_II,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
6570,SCROLL_OF_PARALYZE_II,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
6571,SCROLL_OF_PHALANX_II,1,scripts/zones/Lower_Jeuno/npcs/Hasim.lua
6684,POPPER_II,1,scripts/zones/Port_Jeuno/npcs/Kindlix.lua
8800,AZUKI_BEAN,1,scripts/globals/shop.lua
8805,WOODWORKING_KIT_5,1,scripts/globals/shop.lua
8806,WOODWORKING_KIT_10,1,scripts/globals/shop.lua
8807,WOODWORKING_KIT_15,1,scripts/globals/shop.lua
8808,WOODWORKING_KIT_20,1,scripts/globals/shop.lua
8809,WOODWORKING_KIT_25,1,scripts/globals/shop.lua
8810,WOODWORKING_KIT_30,1,scripts/globals/shop.lua
8811,WOODWORKING_KIT_35,1,scripts/globals/shop.lua
8812,WOODWORKING_KIT_40,1,scripts/globals/shop.lua
8813,WOODWORKING_KIT_45,1,scripts/globals/shop.lua
8814,WOODWORKING_KIT_50,1,scripts/globals/shop.lua
8819,SMITHING_KIT_5,1,scripts/globals/shop.lua
8820,SMITHING_KIT_10,1,scripts/globals/shop.lua
8821,SMITHING_KIT_15,1,scripts/globals/shop.lua
8822,SMITHING_KIT_20,1,scripts/globals/shop.lua
8823,SMITHING_KIT_25,1,scripts/globals/shop.lua
8824,SMITHING_KIT_30,1,scripts/globals/shop.lua
8825,SMITHING_KIT_35,1,scripts/globals/shop.lua
8826,SMITHING_KIT_40,1,scripts/globals/shop.lua
8827,SMITHING_KIT_45,1,scripts/globals/shop.lua
8828,SMITHING_KIT_50,1,scripts/globals/shop.lua
8833,GOLDSMITHING_KIT_5,1,scripts/globals/shop.lua
8834,GOLDSMITHING_KIT_10,1,scripts/globals/shop.lua
8835,GOLDSMITHING_KIT_15,1,scripts/globals/shop.lua
8836,GOLDSMITHING_KIT_20,1,scripts/globals/shop.lua
8837,GOLDSMITHING_KIT_25,1,scripts/globals/shop.lua
8838,GOLDSMITHING_KIT_30,1,scripts/globals/shop.lua
8839,GOLDSMITHING_KIT_35,1,scripts/globals/shop.lua
8840,GOLDSMITHING_KIT_40,1,scripts/globals/shop.lua
8841,GOLDSMITHING_KIT_45,1,scripts/globals/shop.lua
8842,GOLDSMITHING_KIT_50,1,scripts/globals/shop.lua
8847,CLOTHCRAFT_KIT_5,1,scripts/globals/shop.lua
8848,CLOTHCRAFT_KIT_10,1,scripts/globals/shop.lua
8849,CLOTHCRAFT_KIT_15,1,scripts/globals/shop.lua
8850,CLOTHCRAFT_KIT_20,1,scripts/globals/shop.lua
8851,CLOTHCRAFT_KIT_25,1,scripts/globals/shop.lua
8852,CLOTHCRAFT_KIT_30,1,scripts/globals/shop.lua
8853,CLOTHCRAFT_KIT_35,1,scripts/globals/shop.lua
8854,CLOTHCRAFT_KIT_40,1,scripts/globals/shop.lua
8855,CLOTHCRAFT_KIT_45,1,scripts/globals/shop.lua
8856,CLOTHCRAFT_KIT_50,1,scripts/globals/shop.lua
8861,LEATHERCRAFT_KIT_5,1,scripts/globals/shop.lua
8862,LEATHERCRAFT_KIT_10,1,scripts/globals/shop.lua
8863,LEATHERCRAFT_KIT_15,1,scripts/globals/shop.lua
8864,LEATHERCRAFT_KIT_20,1,scripts/globals/shop.lua
8865,LEATHERCRAFT_KIT_25,1,scripts/globals/shop.lua
8866,LEATHERCRAFT_KIT_30,1,scripts/globals/shop.lua
8867,LEATHERCRAFT_KIT_35,1,scripts/globals/shop.lua
8868,LEATHERCRAFT_KIT_40,1,scripts/globals/shop.lua
8869,LEATHERCRAFT_KIT_45,1,scripts/globals/shop.lua
8870,LEATHERCRAFT_KIT_50,1,scripts/globals/shop.lua
8875,BONECRAFT_KIT_5,1,scripts/globals/shop.lua
8876,BONECRAFT_KIT_10,1,scripts/globals/shop.lua
8877,BONECRAFT_KIT_15,1,scripts/globals/shop.lua
8878,BONECRAFT_KIT_20,1,scripts/globals/shop.lua
8879,BONECRAFT_KIT_25,1,scripts/globals/shop.lua
8880,BONECRAFT_KIT_30,1,scripts/globals/shop.lua
8881,BONECRAFT_KIT_35,1,scripts/globals/shop.lua
8882,BONECRAFT_KIT_40,1,scripts/globals/shop.lua
8883,BONECRAFT_KIT_45,1,scripts/globals/shop.lua
8884,BONECRAFT_KIT_50,1,scripts/globals/shop.lua
8889,ALCHEMY_KIT_5,1,scripts/globals/shop.lua
8890,ALCHEMY_KIT_10,1,scripts/globals/shop.lua
8891,ALCHEMY_KIT_15,1,scripts/globals/shop.lua
8892,ALCHEMY_KIT_20,1,scripts/globals/shop.lua
8893,ALCHEMY_KIT_25,1,scripts/globals/shop.lua
8894,ALCHEMY_KIT_30,1,scripts/globals/shop.lua
8895,ALCHEMY_KIT_35,1,scripts/globals/shop.lua
8896,ALCHEMY_KIT_40,1,scripts/globals/shop.lua
8897,ALCHEMY_KIT_45,1,scripts/globals/shop.lua
8898,ALCHEMY_KIT_50,1,scripts/globals/shop.lua
8903,COOKING_KIT_5,1,scripts/globals/shop.lua
8904,COOKING_KIT_10,1,scripts/globals/shop.lua
8905,COOKING_KIT_15,1,scripts/globals/shop.lua
8906,COOKING_KIT_20,1,scripts/globals/shop.lua
8907,COOKING_KIT_25,1,scripts/globals/shop.lua
8908,COOKING_KIT_30,1,scripts/globals/shop.lua
8909,COOKING_KIT_35,1,scripts/globals/shop.lua
8910,COOKING_KIT_40,1,scripts/globals/shop.lua
8911,COOKING_KIT_45,1,scripts/globals/shop.lua
8912,COOKING_KIT_50,1,scripts/globals/shop.lua
8917,QUEEN_OF_THE_NIGHT,1,scripts/zones/Upper_Jeuno/npcs/Areebah.lua
8918,PINCH_OF_SOOT,1,scripts/zones/Metalworks/npcs/Nogga.lua
9032,STROBE_II,1,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9033,TENSION_SPRING_III,1,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9034,LOUDSPEAKER_III,1,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9035,TRANQUILIZER_II,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9036,SCOPE_II,1,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9037,ACCELERATOR_III,1,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9038,SHOCK_ABSORBER_II,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9039,ARMOR_PLATE_III,1,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9040,STABILIZER_III,1,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9041,COILER_II,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9042,MANA_JAMMER_III,1,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9043,STEALTH_SCREEN_II,1,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9044,AUTO_REPAIR_KIT_III,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9045,MANA_TANK_III,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9065,INHIBITOR_II,1,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9066,AMPLIFIER,1,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9067,REPEATER,1,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9068,BARRIER_MODULE,1,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9069,DYNAMO_II,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9070,RESISTER,1,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9071,RESISTER_II,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9072,ARCANIC_CELL,1,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9073,ARCANIC_CELL_II,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9074,REGULATOR,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9131,TENSION_SPRING_IV,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9132,HEAT_CAPACITOR_II,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9133,LOUDSPEAKER_IV,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9134,TRANQUILIZER_III,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9135,AMPLIFIER_II,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9136,ACCELERATOR_IV,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9137,SCOPE_III,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9138,ARMOR_PLATE_IV,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9139,SHOCK_ABSORBER_III,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9140,STABILIZER_IV,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9141,DYNAMO_III,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9142,MANA_JAMMER_IV,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9143,AUTO_REPAIR_KIT_IV,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9144,MANA_TANK_IV,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9193,JAR_OF_MISO,1,scripts/globals/shop.lua
9194,JAR_OF_SOY_SAUCE,1,scripts/globals/shop.lua
9195,HANDFUL_OF_DRIED_BONITO,1,scripts/globals/shop.lua
9229,SPEEDLOADER,1,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9230,SPEEDLOADER_II,1,scripts/zones/Nashmau/npcs/Yoyoroon.lua
9233,MANA_CHANNELER_II,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9234,OPTIC_FIBER_II,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9245,CYPRESS_LOG,1,scripts/globals/shop.lua
9247,NIOBIUM_ORE,1,scripts/globals/shop.lua
9249,CHUNK_OF_RUTHENIUM_ORE,1,scripts/globals/shop.lua
9251,SPOOL_OF_KHOMA_THREAD,1,scripts/globals/shop.lua
9253,SQUARE_OF_SYNTHETIC_FAULPIE_LEATHER,1,scripts/globals/shop.lua
9255,FRAGMENT_OF_CYAN_CORAL,1,scripts/globals/shop.lua
9257,AZURE_LEAF,1,scripts/globals/shop.lua
9280,DAMAGE_GAUGE_II,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9880,TENSION_SPRING_V,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9881,LOUDSPEAKER_V,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9882,TRANQUILIZER_IV,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9883,STABILIZER_V,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9884,SCOPE_IV,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9885,MAGNIPLUG,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9886,MAGNIPLUG_II,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9887,ARCANOCLUTCH,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9888,ARCANOCLUTCH_II,1,scripts/zones/Nashmau/npcs/Rararoon.lua
9889,TRUESIGHTS,1,scripts/zones/Nashmau/npcs/Rararoon.lua
10036,CHUNK_OF_BRONZITE,1,scripts/zones/Lower_Jeuno/npcs/Ghebi_Damomohe.lua
10114,CIPHER_OF_TENZENS_ALTER_EGO,1,scripts/globals/conquest.lua
