itemid,name,canonical_class,class_source,seller_policy_eligible,buyer_policy_eligible,seller_source,buyer_source,maturity,maturity_source,base_reason,overlay_reason,applied_overlays,policy_ready,pricing_ready,source_policy_family,source_gate_open,synthetic_supply_source_allowed,source_keep_protected,pricing_gate_required,live_seller_baseline,live_buyer_baseline,activation_ready,auto_live_promotion
281,atomos_statue,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
282,yovra_replica,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
284,goobbue_statue,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
286,nanaa_mihgo_statue,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
287,nanaa_mihgo_statue_ii,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
294,campfire,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
295,bonfire,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
303,crystal_stakes_gold_cup,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
304,crystal_stakes_mythril_cup,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
305,crystal_stakes_bronze_cup,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
307,mythril_trophy,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
308,bronze_trophy,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
309,yellow_vcs_plaque,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
310,black_vcs_plaque,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
311,red_vcs_plaque,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
312,blue_vcs_plaque,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
313,green_vcs_plaque,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
314,9-drawer_almirah,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
315,6-drawer_almirah,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
316,3-drawer_almirah,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
317,bronze_rose,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
318,crystal_rose,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
319,shell_lamp,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
320,harpsichord,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
321,mythril_bell,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
322,horn_trophy,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
323,sprig_of_red_bamboo_grass,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
324,sprig_of_blue_bamboo_grass,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
325,sprig_of_green_bamboo_grass,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
326,yellow_hobby_bo,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
327,red_hobby_bo,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
328,black_hobby_bo,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
329,blue_hobby_bo,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
330,green_hobby_bo,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
331,winged_altar,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
332,winged_plaque,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
333,winged_balance,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
334,blacksmiths_signboard,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
335,goldsmiths_signboard,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
336,boneworkers_signboard,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
337,weavers_signboard,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
338,culinarians_signboard,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
339,tanners_signboard,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
340,fishermans_signboard,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
341,carpenters_signboard,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
342,alchemists_signboard,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
343,harp_stool,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
345,san_dorian_marriage_certificate,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
346,bastokan_marriage_certificate,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
347,windurstian_marriage_certificate,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
348,marble_plaque,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
349,royal_squires_bunk,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
350,republican_legionnaires_bedding,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
351,federal_mercenarys_hammock,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
352,half_partition,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
353,spence,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
354,bookstack,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
355,bread_crock,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
356,set_of_guild_flyers,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
357,partition,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
358,credenza,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
359,bahut,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
360,matka,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
361,gallipot,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
362,fluoro-flora,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
363,amigo_cactus,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
364,amiga_cactus,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
365,poele_classique,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
366,kanonenofen,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
367,pot_topper,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
368,san_dorian_tea_set,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
369,bastokan_tea_set,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
370,windurstian_tea_set,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
371,butterfly_cage,SCARCE,hq-rare,1,1,hq-rare,hq-rare,SEED,hq-rare,ORDINARY_RARE_ITEM,RARE_CRAFTED_ITEM,hq-rare,0,1,,1,1,0,0,0,0,0,0
372,cricket_cage,SCARCE,hq-rare,1,1,hq-rare,hq-rare,SEED,hq-rare,ORDINARY_RARE_ITEM,RARE_CRAFTED_ITEM,hq-rare,0,1,,1,1,0,0,0,0,0,0
373,glowfly_cage,SCARCE,hq-rare,1,1,hq-rare,hq-rare,SEED,hq-rare,ORDINARY_RARE_ITEM,RARE_CRAFTED_ITEM,hq-rare,0,1,,1,1,0,0,0,0,0,0
374,parclose,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
375,cs_gold_stand,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
376,cs_mythril_stand,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
377,cs_bronze_stand,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
378,blue_9-drawer_almirah,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
379,blue_6-drawer_almirah,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
380,blue_3-drawer_almirah,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
381,green_9-drawer_almirah,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
382,green_6-drawer_almirah,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
383,green_3-drawer_almirah,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
384,yellow_9-drawer_almirah,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
385,yellow_6-drawer_almirah,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
386,yellow_3-drawer_almirah,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
387,white_9-drawer_almirah,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
388,white_6-drawer_almirah,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
389,white_3-drawer_almirah,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
390,carmine_desk,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
391,cerulean_desk,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
392,myrtle_desk,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
393,ecru_desk,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
394,blue_tarutaru_desk,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
395,green_tarutaru_desk,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
396,yellow_tarutaru_desk,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
397,white_tarutaru_desk,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
398,red_mahogany_bed,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
399,blue_mahogany_bed,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
400,green_mahogany_bed,PROTECTED,candidate-market-policy,0,0,,,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
401,yellow_mahogany_bed,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
402,blue_nobles_bed,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
403,green_nobles_bed,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
404,yellow_nobles_bed,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
405,white_nobles_bed,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
406,blue_tarutaru_standing_screen,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
407,green_tarutaru_standing_screen,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
408,yellow_tarutaru_standing_screen,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
409,white_tarutaru_standing_screen,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
410,red_round_table,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
411,blue_round_table,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
412,green_round_table,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
413,yellow_round_table,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
414,white_round_table,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
415,aldebaran_horn,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
416,tomeshelf,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
417,storage_hutch,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
418,tidings_board,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
419,leisure_table,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
420,pot_of_meadsweet,PROTECTED,candidate-market-policy,0,0,,,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,ORDINARY_SOURCE,1,1,0,0,0,0,0,0
421,vase_of_rulude_orchids,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
422,elshimo_pachira,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
423,tavern_bench,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
424,feasting_table,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
425,girandola,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
426,orchestrion,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
427,rococo_table,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
428,semainier,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
429,red_storm_lantern,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
430,blue_storm_lantern,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
431,green_storm_lantern,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
432,yellow_storm_lantern,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
433,white_storm_lantern,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
434,isula_sideboard,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
435,jeunoan_dresser,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
436,jeunoan_armoire,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
437,floral_nightstand,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
438,orblight,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
439,planus_table,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
440,squat_desk,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
441,taru_tot_toyset,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
442,gilded_chest,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
443,aureous_chest,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
444,luxurious_chest,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
445,vaisselier_royale,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
446,gilded_shelf,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
447,mensa_lunata,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
448,gueridon,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
449,personal_table,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
450,candelabrum,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
451,egg_stool,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
452,egg_table,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
453,egg_locker,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
454,egg_lantern,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
455,egg_buffet,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
456,pepo_lantern,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
457,cushaw_lantern,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
458,calabazilla_lantern,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
459,candle_holder,NORMAL,candidate-market-policy,0,0,,,,,ORDINARY_NONSTACKABLE_GOOD,,,1,1,,1,1,0,0,0,0,0,0
460,bakery_platter,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,UNKNOWN_ACQUISITION,,unknown-provenance,0,1,PROTECTED_SOURCE,1,0,1,0,0,0,0,0
461,buffalo_milk_case,BLOCKED,candidate-market-policy,0,0,,,,,NO_AUCTION,,,0,0,,1,1,0,0,0,0,0,0
472,broken_single_hook_fishing_rod,PROTECTED,unknown-provenance-safety,0,0,unknown-provenance-safety,unknown-provenance-safety,,,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,,unknown-provenance,0,1,SOURCE_REVIEW,0,0,1,0,0,0,0,0
