itemid,name,item_type,ah_category,stack_size,policy_family,acquisition_state,source_gate_open,synthetic_supply_source_allowed,pricing_gate_required,seller_source_eligible,buyer_source_eligible,keep_protected,policy_reason,prior_resolution,source_types,repository_source_families,activation_ready,auto_live_promotion
1118,antican_pauldron,1,50,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN|SHOP,0,0
1119,tonberry_coat,1,50,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
1155,handful_of_iron_sand,1,38,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,HELM_GATHERING,,0,0
1157,handful_of_the_sands_of_silence,1,46,1,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE,MOG_GARDEN|OTHER_ACQUISITION_CONTEXT,0,0
1165,doll_shard,1,44,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN|OTHER_ACQUISITION_CONTEXT,0,0
1193,high-quality_crab_shell,1,42,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,HELM|MOG_GARDEN,0,0
1196,qiqirn_cape,1,50,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN|OTHER_ACQUISITION_CONTEXT,0,0
1199,northern_fur,1,46,1,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE,MOG_GARDEN|OTHER_ACQUISITION_CONTEXT|SHOP,0,0
1236,bag_of_cactus_stems,1,46,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,CHOCOBO_DIGGING|HELM_GATHERING|NPC_VENDOR_REFERENCE|QUEST_REFERENCE,,0,0
1239,goblin_doll,1,50,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,NPC_VENDOR_REFERENCE|QUEST_REFERENCE,,0,0
1255,chunk_of_fire_ore,1,39,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,CHOCOBO_DIGGING,,0,0
1256,chunk_of_ice_ore,1,39,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,CHOCOBO_DIGGING|QUEST_REFERENCE,,0,0
1257,chunk_of_wind_ore,1,39,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,CHOCOBO_DIGGING,,0,0
1258,chunk_of_earth_ore,1,39,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,CHOCOBO_DIGGING,,0,0
1259,chunk_of_lightning_ore,1,39,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,CHOCOBO_DIGGING,,0,0
1260,chunk_of_water_ore,1,39,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,CHOCOBO_DIGGING|QUEST_REFERENCE,,0,0
1261,chunk_of_light_ore,1,39,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,CHOCOBO_DIGGING|QUEST_REFERENCE,,0,0
1262,chunk_of_dark_ore,1,39,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,CHOCOBO_DIGGING|QUEST_REFERENCE,,0,0
1311,piece_of_oxblood,1,42,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN|OTHER_ACQUISITION_CONTEXT,0,0
1445,freyas_tear,1,44,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN|TREASURE,0,0
1446,lacquer_tree_log,1,43,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,CHOCOBO_DIGGING|TREASURE_SYSTEM_REFERENCE,,0,0
1449,tukuku_whiteshell,1,65,99,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,CHOCOBO_DIGGING|SCRIPT_REWARD,,0,0
1451,rimilala_stripeshell,1,65,99,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE,MOG_GARDEN,0,0
1452,ordelle_bronzepiece,1,65,99,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,CHOCOBO_DIGGING,,0,0
1454,ranperre_goldpiece,1,65,99,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE,MOG_GARDEN,0,0
1455,one_byne_bill,1,65,99,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,CHOCOBO_DIGGING,,0,0
1457,ten_thousand_byne_bill,1,65,99,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE,MOG_GARDEN|OTHER_ACQUISITION_CONTEXT,0,0
1464,lancewood_log,1,43,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,CHOCOBO_DIGGING,,0,0
1466,pile_of_relic_iron,1,38,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
1469,chunk_of_wootz_ore,1,38,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN|OTHER_ACQUISITION_CONTEXT,0,0
1471,box_of_sticky_rice,1,59,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE,MOG_GARDEN,0,0
1472,gardenia_seed,1,59,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
1473,high-quality_scorpion_shell,1,42,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,HELM_GATHERING,,0,0
1475,onz_of_curry_powder,1,59,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE,MOG_GARDEN|SHOP,0,0
1518,colossal_skull,1,42,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,HELM|MOG_GARDEN,0,0
1524,sprig_of_fresh_mugwort,1,44,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,HELM_GATHERING,,0,0
1588,slab_of_tufa,1,39,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
1590,sprig_of_holy_basil,1,59,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE|QUEST_REFERENCE,HELM|MOG_GARDEN,0,0
1591,high-quality_coeurl_hide,1,41,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
1592,cactuar_root,1,44,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
1615,buffalo_horn,1,42,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,MISSION_REFERENCE,HELM|MOG_GARDEN,0,0
1616,antlion_jaw,1,42,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,HELM_GATHERING,,0,0
1622,bugard_tusk,1,42,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
1625,moblin_helm,1,50,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,HELM_GATHERING,,0,0
1626,bottle_of_avatar_blood,1,44,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
1631,moblin_armor,1,50,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,HELM_GATHERING,,0,0
1632,moblin_mail,1,50,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,HELM_GATHERING,,0,0
1633,handful_of_clot_plasma,1,59,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
1640,bugard_skin,1,41,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,HELM|MOG_GARDEN|OTHER_ACQUISITION_CONTEXT,0,0
1650,chunk_of_kopparnickel_ore,1,38,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,CHOCOBO_DIGGING|NPC_VENDOR_REFERENCE,,0,0
1651,spool_of_moblin_thread,1,40,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
1652,bottle_of_rice_vinegar,1,59,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE|QUEST_REFERENCE,MOG_GARDEN,0,0
1654,igneous_rock,1,38,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,HELM_GATHERING,,0,0
1657,spool_of_bundling_twine,1,43,99,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE,MOG_GARDEN|TREASURE,0,0
1663,arnica_root,1,44,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,QUEST_REFERENCE,MOG_GARDEN,0,0
1687,recollection_of_fear,1,44,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,QUEST_REFERENCE,MOG_GARDEN|TREASURE,0,0
1688,recollection_of_pain,1,44,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,QUEST_REFERENCE,MOG_GARDEN,0,0
1689,recollection_of_guilt,1,44,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,QUEST_REFERENCE,MOG_GARDEN,0,0
1690,hippogryph_tailfeather,1,40,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE,CHOCOBO_DIGGING|HELM|MOG_GARDEN|SHOP,0,0
1695,bunch_of_habanero_peppers,1,59,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
1703,chunk_of_kunwu_ore,1,38,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
1712,clump_of_cashmere_wool,1,40,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
1718,megalobugard_tusk,1,42,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
1719,harajnite_shell,1,42,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN|OTHER_ACQUISITION_CONTEXT,0,0
1725,snow_lily,1,44,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE|QUEST_REFERENCE,MOG_GARDEN|OTHER_ACQUISITION_CONTEXT,0,0
1738,shakudo_ingot,1,38,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,QUEST_REFERENCE,MOG_GARDEN,0,0
1739,square_of_balloon_cloth,1,40,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,QUEST_REFERENCE,MOG_GARDEN,0,0
1740,iolite,1,39,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,QUEST_REFERENCE,CHOCOBO_DIGGING|HELM|MOG_GARDEN|TREASURE,0,0
1741,high-quality_eft_skin,1,41,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,QUEST_REFERENCE,MOG_GARDEN,0,0
1762,piece_of_cassia_lumber,1,43,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
1764,square_of_kejusu_satin,1,40,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE,MOG_GARDEN,0,0
1765,piece_of_habu_skin,1,41,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE,MOG_GARDEN,0,0
1766,tiger_eye,1,39,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE,MOG_GARDEN,0,0
1767,square_of_eltoro_leather,1,41,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
1768,square_of_rheiyoh_leather,1,41,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE,MOG_GARDEN,0,0
1769,square_of_galateia,1,40,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE,MOG_GARDEN,0,0
1770,oversized_fang,1,42,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE,HELM|MOG_GARDEN,0,0
1771,dragon_bone,1,42,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
1774,pile_of_red_gravel,1,46,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE,MOG_GARDEN|TREASURE,0,0
1816,wyrm_horn,1,42,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
1817,cactus_arm,1,43,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE,MOG_GARDEN|TREASURE,0,0
1832,broken_hume_fishing_rod,1,47,1,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,QUEST_REFERENCE,MOG_GARDEN|OTHER_ACQUISITION_CONTEXT,0,0
1833,broken_halcyon_fishing_rod,1,47,1,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,QUEST_REFERENCE,MOG_GARDEN|OTHER_ACQUISITION_CONTEXT|SHOP,0,0
1840,bag_of_semolina,1,59,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE|NPC_VENDOR_REFERENCE,,0,0
1841,unicorn_horn,1,42,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_NUMERIC_REFERENCE,MOG_GARDEN|OTHER_ACQUISITION_CONTEXT,0,0
1845,clump_of_red_moko_grass,1,40,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,CHOCOBO_DIGGING|HELM_GATHERING,,0,0
1869,lamia_skin,1,41,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
1885,chunk_of_zincite,1,44,1,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN|OTHER_ACQUISITION_CONTEXT,0,0
1888,sack_of_silica,1,44,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,HELM_GATHERING,,0,0
1889,sack_of_white_sand,1,44,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
1890,bundle_of_river_foliage,1,46,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,NPC_VENDOR_REFERENCE,,0,0
1891,bundle_of_sea_foliage,1,46,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,NPC_VENDOR_REFERENCE,,0,0
1892,onz_of_desalinator,1,44,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE,MOG_GARDEN,0,0
1893,onz_of_salinator,1,44,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,NPC_SCRIPT_REFERENCE,MOG_GARDEN|OTHER_ACQUISITION_CONTEXT,0,0
1979,cup_of_leech_saliva,1,44,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN|OTHER_ACQUISITION_CONTEXT,0,0
1980,jar_of_antican_acid,1,50,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN|OTHER_ACQUISITION_CONTEXT,0,0
1981,skull_locust,1,59,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,HELM_GATHERING,,0,0
1982,king_locust,1,59,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,HELM_GATHERING,,0,0
1983,mushroom_locust,1,59,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,HELM_GATHERING,,0,0
1984,snapping_mole,1,59,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,HELM_GATHERING,,0,0
1985,helmet_mole,1,59,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,HELM_GATHERING,,0,0
2014,vial_of_bird_blood,1,44,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,NPC_VENDOR_NUMERIC_REFERENCE,,0,0
2110,jar_of_fish_stock,1,59,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,HELM|MOG_GARDEN|SHOP,0,0
2111,saucer_of_soy_stock,1,59,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN|SHOP,0,0
2112,stick_of_vanilla,1,59,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
2121,ovinnik_hide,1,41,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
2123,catoblepas_hide,1,41,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
2126,chunk_of_orpiment,1,44,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,HELM_GATHERING,,0,0
2128,spindle,1,40,99,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN|SHOP|TREASURE,0,0
2129,tanning_vat,1,41,99,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN|TREASURE,0,0
2148,puk_wing,1,40,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN|SHOP,0,0
2149,apkallu_feather,1,40,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN|SHOP,0,0
2150,colibri_feather,1,40,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_SOURCE_FOUND,ORDINARY_SOURCE_FOUND,CHOCOBO_DIGGING,,0,0
2153,qiqirn_sandbag,1,50,12,ORDINARY_SOURCE,RESOLVED,1,1,0,1,1,0,ORDINARY_ACQUISITION_FAMILY,ORDINARY_REPOSITORY_SOURCE_FOUND,,MOG_GARDEN,0,0
