itemid,name,candidate_class,candidate_reason,candidate_sell_capable,candidate_buy_capable,review_required,pricing_ready,policy_ready,activation_ready,future_activation_blocker,auto_live_promotion,current_seed_sell_allowed,current_seed_buy_allowed,current_market_class,item_type,vendor_item,has_vendor_price_floor,source_override_applied,source_override_class,source_override_types,source_override_reason,mob_source_class,has_ordinary_mob_source,has_notorious_mob_source,has_special_mob_source,craft_nq_output,craft_hq_output,restricted_nq_output,restricted_hq_output,fishing,rare,can_equip,stack_size,base_sell,rejection_reason
146,walahra_burner,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,14000,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
147,imperial_tapestry,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,3836,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
148,cartonnier,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,6800,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
149,set_of_alchemists_tools,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,11600,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
150,leather_pot,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,1209,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
151,stack_of_fools_gold,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
152,flowerpot,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,50,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
153,mastersmith_anvil,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
154,miniature_airship,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
155,dream_stocking,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
176,snowman_knight,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
177,snowman_miner,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
178,snowman_mage,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
179,jeweled_egg,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
180,bonbori,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,NO_AUCTION|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
181,san_dorian_flag,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
182,bastokan_flag,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
183,windurstian_flag,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
184,jeunoan_flag,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
185,rook_banner,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,8250,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
186,shield_plaque,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,8000,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
187,buckler_plaque,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,10000,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
188,copy_of_acolytes_grief,PROTECTED,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,3,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,5204,NOT_STACKABLE_12_OR_99|NPC_VENDOR|NOT_SEED_SOURCE
189,copy_of_autumns_end_in_gustaberg,PROTECTED,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,3,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,6000,NOT_STACKABLE_12_OR_99|NPC_VENDOR|NOT_SEED_SOURCE
190,copy_of_lines_and_space,BLOCKED,NO_AUCTION,0,0,0,1,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,2884,NO_AUCTION|EXCLUSIVE|NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
191,fishing_hole_map,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
192,copy_of_hoary_spire,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
193,adventuring_certificate,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
194,blacksmiths_plaque,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,608,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
195,stuffed_big_one,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,19500,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
196,melodious_egg,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
197,clockwork_egg,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
198,gilt_tapestry,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
199,hatchling_egg,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
200,tsahyan_mask,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,8250,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
201,totem_pole,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,3836,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
202,golden_fleece,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
203,bomb_lantern,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
204,pumpkin_lantern,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
205,mandragora_lantern,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
206,copy_of_ancient_blood,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,200,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
207,fire_lamp,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,8000,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
208,ice_lamp,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,0,NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE
209,wind_lamp,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,8000,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
210,earth_lamp,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,8000,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
211,lightning_lamp,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,8000,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
212,water_lamp,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,0,NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE
213,light_lamp,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,8000,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
214,dark_lamp,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,8000,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
215,set_of_festival_dolls,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,NO_AUCTION|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
216,porcelain_flowerpot,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,9,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,200,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
217,brass_flowerpot,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,0,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,9,1,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,200,NOT_STACKABLE_12_OR_99|NPC_VENDOR
218,earthen_flowerpot,PROTECTED,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,9,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,200,NOT_STACKABLE_12_OR_99|NPC_VENDOR|NOT_SEED_SOURCE
219,ceramic_flowerpot,PROTECTED,KNOWN_PROVENANCE_NOT_YET_CLASSIFIED,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,9,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,200,NOT_STACKABLE_12_OR_99|NPC_VENDOR|NOT_SEED_SOURCE
220,wooden_flowerpot,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,9,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,1400,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
221,arcane_flowerpot,PROTECTED,UNKNOWN_ACQUISITION,0,0,1,1,0,0,NONACTIVE_CLASS,0,0,0,PROTECTED,9,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,3900,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
222,fighting_fish_tank,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,1662,NOT_STACKABLE_12_OR_99
223,river_aquarium,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,3836,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
224,bay_aquarium,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,3836,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
225,reef_aquarium,NORMAL,ORDINARY_NONSTACKABLE_GOOD,1,1,0,1,1,0,MATURITY_GATE_PENDING,0,0,0,PROTECTED,3,0,0,0,,,,,0,0,0,1,1,0,0,0,0,0,1,3836,NOT_STACKABLE_12_OR_99|NOT_SEED_SOURCE
246,blackhorn,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
247,stripehorn,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
248,whitehorn,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,NO_AUCTION|EXCLUSIVE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
256,hume_♂_mannequin,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
257,hume_♀_mannequin,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
258,elvaan_♂_mannequin,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
259,elvaan_♀_mannequin,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
260,tarutaru_♂_mannequin,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
261,tarutaru_♀_mannequin,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
262,mithra_mannequin,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
263,galka_mannequin,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
264,stuffed_chocobo,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
265,adamantoise_statue,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
266,behemoth_statue,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
267,fafnir_statue,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
268,nomad_moogle_statue,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
269,shadow_lord_statue,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
270,odin_statue,BLOCKED,NO_AUCTION,0,0,0,0,0,0,NONACTIVE_CLASS,0,0,0,BLOCKED,3,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,NO_AUCTION|EXCLUSIVE|RARE|NO_NPC_SALE|NOT_STACKABLE_12_OR_99|NO_BASE_SELL_VALUE|NOT_SEED_SOURCE|NO_PRICE_ANCHOR
