itemid,name,vendor_price_min,vendor_price_max,has_hard_floor,priced_source_count,vendor_source_count,gated_source_count,source_types,source_files
1026,GIDDEUS_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1027,RANPERRE_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1028,DANGRUF_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1029,HORUTOTO_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1030,ORDELLE_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1031,GUSGEN_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1032,SHAKHRAMI_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1033,DAVOI_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1034,BEADEAUX_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1035,OZTROJA_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1036,DELKFUTT_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1037,FEIYIN_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1038,ZVAHL_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1039,ELDIEME_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1040,NEST_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1041,GARLAIGE_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1042,DAVOI_COFFER_KEY,5000,5000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1043,BEADEAUX_COFFER_KEY,5000,5000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1044,OZTROJA_COFFER_KEY,5000,5000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1045,NEST_COFFER_KEY,5000,5000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1046,ELDIEME_COFFER_KEY,5000,5000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1047,GARLAIGE_COFFER_KEY,5000,5000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1048,ZVAHL_COFFER_KEY,5000,5000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1049,UGGALEPIH_COFFER_KEY,5000,5000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1050,RANCOR_DEN_COFFER_KEY,5000,5000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1051,KUFTAL_COFFER_KEY,5000,5000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1052,BOYAHDA_COFFER_KEY,5000,5000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1053,CAULDRON_COFFER_KEY,5000,5000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1054,QUICKSAND_COFFER_KEY,5000,5000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1055,GROTTO_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1056,ONZOZO_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1057,TORAIMARI_COFFER_KEY,5000,5000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1058,RUAUN_COFFER_KEY,5000,5000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1059,GROTTO_COFFER_KEY,5000,5000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1060,VELUGANNON_COFFER_KEY,5000,5000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1061,SACRARIUM_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1062,OLDTON_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1063,NEWTON_COFFER_KEY,5000,5000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1064,PSOXJA_CHEST_KEY,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1108,PINCH_OF_SULFUR,,,0,0,0,0,,scripts/globals/shop.lua
1111,BLOCK_OF_GELATIN,900,900,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1120,CASABLANCA,,,0,0,0,0,,scripts/globals/shop.lua
1161,UCHITAKE,40,40,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
1164,TSURARA,40,40,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
1167,KAWAHORI_OGI,40,40,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
1170,MAKIBISHI,40,40,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
1173,HIRAISHIN,40,40,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
1176,MIZU_DEPPO,40,40,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
1179,SHIHEI,124,124,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
1182,JUSATSU,124,124,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
1185,KAGINAWA,124,124,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
1188,SAIRUI_RAN,124,124,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
1191,KODOKU,124,124,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
1194,SHINOBI_TABI,124,124,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
1228,DARKSTEEL_NUGGET,2700,2700,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1230,COPPER_NUGGET,105,105,1,1,1,0,GENERAL,scripts/zones/Oldton_Movalpolos/npcs/Bartabaq.lua
1231,BRASS_NUGGET,40,40,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1232,BRONZE_NUGGET,70,70,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1233,SILVER_NUGGET,200,200,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1234,IRON_NUGGET,500,500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1235,STEEL_NUGGET,800,800,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1236,BAG_OF_CACTUS_STEMS,1685,1685,1,1,1,0,GENERAL,scripts/zones/Mog_Garden/npcs/Green_Thumb_Moogle.lua
1239,GOBLIN_DOLL,500,500,1,2,2,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Pawkrix.lua|scripts/zones/Oldton_Movalpolos/npcs/Bartabaq.lua
1240,KOMA,220,220,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
1241,PINCH_OF_TWINKLE_POWDER,346,423,1,1,1,1,NATION,scripts/zones/Windurst_Waters/npcs/Upih_Khachla.lua
1410,SWEET_WILLIAM,,,0,0,0,0,,scripts/globals/shop.lua
1411,PHALAENOPSIS,,,0,0,0,0,,scripts/globals/shop.lua
1412,OLIVE_FLOWER,,,0,0,0,0,,scripts/globals/shop.lua
1413,CATTLEYA,,,0,0,0,0,,scripts/globals/shop.lua
1415,POT_OF_URUSHI,73530,73530,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
1471,BOX_OF_STICKY_RICE,316,316,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
1475,ONZ_OF_CURRY_POWDER,990,990,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
1523,SPRIG_OF_APPLE_MINT,,,0,0,0,0,,scripts/globals/shop.lua|scripts/zones/Tavnazian_Safehold/npcs/Komalata.lua
1554,ONZ_OF_TURMERIC,645,645,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
1555,ONZ_OF_CORIANDER,1585,1585,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
1590,SPRIG_OF_HOLY_BASIL,800,800,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
1603,MANNEQUIN_HANDS,,,0,0,0,0,,scripts/tests/systems/trading/player_trade.lua
1622,BUGARD_TUSK,4000,4000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1628,BUFFALO_HIDE,16000,16000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1640,BUGARD_SKIN,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1650,CHUNK_OF_KOPPARNICKEL_ORE,800,800,1,2,2,1,GENERAL|GLOBAL_SHOP_STOCK,scripts/globals/shop.lua|scripts/zones/Oldton_Movalpolos/npcs/Bartabaq.lua
1652,BOTTLE_OF_RICE_VINEGAR,200,200,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
1657,SPOOL_OF_BUNDLING_TWINE,90,110,1,2,2,2,GLOBAL_SHOP_STOCK|NATION,scripts/globals/shop.lua|scripts/zones/Northern_San_dOria/npcs/Justi.lua
1695,BUNCH_OF_HABANERO_PEPPERS,,,0,0,0,0,,scripts/globals/shop.lua
1774,PILE_OF_RED_GRAVEL,1984,2425,1,1,1,1,NATION,scripts/zones/Northern_San_dOria/npcs/Pirvidiauce.lua
1776,SERVING_OF_SPAGHETTI,3000,3000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1782,FLORID_STONE,,,0,0,0,0,,scripts/zones/Lower_Jeuno/npcs/Ghebi_Damomohe.lua
1817,CACTUS_ARM,720,880,1,1,1,0,GENERAL_FAME,scripts/zones/Rabao/npcs/Scamplix.lua
1840,BAG_OF_SEMOLINA,1800,2200,1,1,1,1,NATION,scripts/globals/shop.lua|scripts/zones/Southern_San_dOria/npcs/Benaige.lua
1845,CLUMP_OF_RED_MOKO_GRASS,200,200,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1875,ANCIENT_BEASTCOIN,1000,1000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1886,BOTTLE_OF_SIEGLINDE_PUTTY,4000,4000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1890,BUNDLE_OF_RIVER_FOLIAGE,576,704,1,1,1,1,NATION,scripts/zones/Windurst_Waters/npcs/Ensasa.lua
1891,BUNDLE_OF_SEA_FOLIAGE,576,704,1,1,1,1,NATION,scripts/zones/Windurst_Waters/npcs/Ensasa.lua
1892,ONZ_OF_DESALINATOR,3960,4840,1,1,1,1,NATION,scripts/zones/Windurst_Waters/npcs/Upih_Khachla.lua
1893,ONZ_OF_SALINATOR,3960,4840,1,1,1,1,NATION,scripts/zones/Windurst_Waters/npcs/Upih_Khachla.lua
1930,SQUARE_OF_ECARLATE_CLOTH,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1931,ARGYRO_RIVET,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1932,UTOPIAN_GOLD_THREAD,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1933,ANCIENT_BRASS_INGOT,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1934,SQUARE_OF_BENEDICT_SILK,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1935,SPOOL_OF_BENEDICT_YARN,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1936,SQUARE_OF_DIABOLIC_SILK,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1937,SPOOL_OF_DIABOLIC_YARN,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1938,SPOOL_OF_RUBY_SILK_THREAD,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1939,SQUARE_OF_CARDINAL_CLOTH,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1940,SQUARE_OF_SUPPLE_SKIN,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1941,SPOOL_OF_LIGHT_FILAMENT,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1942,CHUNK_OF_SNOWY_CERMET,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1943,WHITE_RIVET,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1944,DARK_ORICHALCUM_INGOT,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1945,BLACK_RIVET,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1946,SQUARE_OF_SMALT_LEATHER,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1947,FETID_LANOLIN_CUBE,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1948,SPOOL_OF_COILED_YARN,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1949,SQUARE_OF_BROWN_DOESKIN,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1950,SPOOL_OF_CHAMELEON_YARN,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1951,SQUARE_OF_CHARCOAL_COTTON,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1952,SPOOL_OF_SCARLET_ODOSHI,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1953,SHEET_OF_KUROGANE,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1954,PLAITED_CORD,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1955,POT_OF_EBONY_LACQUER,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1956,SHEET_OF_COBALT_MYTHRIL,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1957,BLUE_RIVET,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1958,SPOOL_OF_GLITTERING_YARN,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
1959,SQUARE_OF_ASTRAL_LEATHER,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
2123,CATOBLEPAS_HIDE,2500,2500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
2128,SPINDLE,75,75,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
2129,TANNING_VAT,75,75,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
2130,SHAGREEN_FILE,75,75,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
2131,TRITURATOR,75,75,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
2143,MANDREL,75,75,1,2,2,2,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
2144,WORKSHOP_ANVIL,75,75,1,2,2,2,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
2145,SPOOL_OF_ZEPHYR_THREAD,75,75,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
2147,MARID_TUSK,4500,4500,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
2176,FIRE_CARD,48,48,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Jajaroon.lua
2177,ICE_CARD,48,48,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Jajaroon.lua
2178,WIND_CARD,48,48,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Jajaroon.lua
2179,EARTH_CARD,48,48,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Jajaroon.lua
2180,THUNDER_CARD,48,48,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Jajaroon.lua
2181,WATER_CARD,48,48,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Jajaroon.lua
2182,LIGHT_CARD,48,48,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Jajaroon.lua
2183,DARK_CARD,48,48,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Jajaroon.lua
2184,IMPERIAL_BRONZE_PIECE,,,0,0,0,0,,scripts/zones/Mog_Garden/npcs/Green_Thumb_Moogle.lua
2230,LAMBENT_FIRE_CELL,,,0,0,0,0,,scripts/globals/besieged.lua
2231,LAMBENT_WATER_CELL,,,0,0,0,0,,scripts/globals/besieged.lua
2232,LAMBENT_EARTH_CELL,,,0,0,0,0,,scripts/globals/besieged.lua
2233,LAMBENT_WIND_CELL,,,0,0,0,0,,scripts/globals/besieged.lua
2235,BAG_OF_WILDGRASS_SEEDS,320,320,1,1,1,0,GENERAL,scripts/zones/Mog_Garden/npcs/Green_Thumb_Moogle.lua
2238,STROBE,19890,19890,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2239,TENSION_SPRING,4940,4940,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2240,INHIBITOR,9925,9925,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2241,TENSION_SPRING_II,29640,29640,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2242,MANA_BOOSTER,9925,9925,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2243,LOUDSPEAKER,4940,4940,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2244,SCANNER,29640,29640,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2245,LOUDSPEAKER_II,29640,29640,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2246,ACCELERATOR,4940,4940,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2247,SCOPE,9925,9925,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2248,PATTERN_READER,19890,19890,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2249,ACCELERATOR_II,29640,29640,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2250,SHOCK_ABSORBER,9925,9925,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2251,ARMOR_PLATE,4940,4940,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2252,ANALYZER,19890,19890,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2253,ARMOR_PLATE_II,29640,29640,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2254,STABILIZER,4940,4940,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2255,VOLT_GUN,9925,9925,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2256,HEAT_SEEKER,19890,19890,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2257,STABILIZER_II,29640,29640,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2258,MANA_JAMMER,4940,4940,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2259,HEATSINK,19890,19890,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2260,STEALTH_SCREEN,9925,9925,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2261,MANA_JAMMER_II,29640,29640,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2262,AUTO_REPAIR_KIT,4940,4940,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2263,FLASHBULB,19890,19890,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2264,DAMAGE_GAUGE,9925,9925,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2265,AUTO_REPAIR_KIT_II,41496,41496,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2266,MANA_TANK,4940,4940,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2267,MANA_CONVERTER,19890,19890,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2268,MANA_CONSERVER,9925,9925,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2269,MANA_TANK_II,41496,41496,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2295,CLUMP_OF_MOHBWA_GRASS,800,800,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
2315,CLUMP_OF_KARAKUL_WOOL,1400,1400,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
2322,ATTUNER,118560,118560,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2323,TACTICAL_PROCESSOR,118560,118560,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2324,DRUM_MAGAZINE,118560,118560,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2325,EQUALIZER,118560,118560,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2326,TARGET_MARKER,118560,118560,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2327,MANA_CHANNELER,118560,118560,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2328,ERASER,118560,118560,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2329,SMOKE_SCREEN,118560,118560,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2343,LA_THEINE_MILLET,1984,2425,1,1,1,1,NATION,scripts/zones/Southern_San_dOria/npcs/Ferdoulemiont.lua
2347,REACTIVE_SHIELD,222300,222300,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
2348,TRANQUILIZER,222300,222300,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
2349,TURBO_CHARGER,222300,222300,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
2350,SCHURZEN,222300,222300,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
2351,DYNAMO,222300,222300,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
2352,CONDENSER,222300,222300,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
2353,OPTIC_FIBER,222300,222300,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
2354,ECONOMIZER,222300,222300,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
2370,BAG_OF_FLOWER_SEEDS,520,520,1,1,1,0,GENERAL,scripts/zones/Upper_Jeuno/npcs/Areebah.lua
2409,FLAME_HOLDER,19890,19890,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2410,ICE_MAKER,19890,19890,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2411,REPLICATOR,19890,19890,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2412,HAMMERMILL,41496,41496,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Yoyoroon.lua
2413,COILER,185250,185250,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
2414,STEAM_JACKET,185250,185250,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
2415,TURBO_CHARGER_II,750880,750880,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
2416,VIVI_VALVE_II,750880,750880,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Rararoon.lua
2501,BLACK_PUPPET_TURBAN,29950,29950,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Mamaroon.lua
2502,WHITE_PUPPET_TURBAN,29950,29950,1,1,1,0,GENERAL,scripts/zones/Nashmau/npcs/Mamaroon.lua
2518,SMILODON_HIDE,3000,3000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
2554,ASPHODEL,100,100,1,1,1,0,GENERAL,scripts/zones/Southern_San_dOria_[S]/npcs/Geltpix.lua
2561,PIECE_OF_PIZZA_DOUGH,3000,3000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
2563,LUMP_OF_KARUGO_NARUGO_CLAY,3035,3035,1,1,1,0,GENERAL,scripts/zones/Fort_Karugo-Narugo_[S]/npcs/Spondulix.lua
2656,SPOOL_OF_LUMINIAN_THREAD,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
2657,SQUARE_OF_FLAMESHUN_CLOTH,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
2658,SPOOL_OF_SILKWORM_THREAD,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
2659,SQUARE_OF_CANVAS_TOILE,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
2660,PANTIN_WIRE,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
2661,SQUARE_OF_CORDUROY_CLOTH,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
2702,BAG_OF_BUCKWHEAT_FLOUR,5000,5000,1,1,1,0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua
2714,SQUARE_OF_FILET_LACE,2000,2000,1,1,1,1,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua
