itemid,name,policy_family,recommended_class,policy_reason,seller_eligible,buyer_eligible,has_hard_floor,vendor_price_min,vendor_price_max,manual_review_required,source_confidence,source_signals,quest_reference_count,mission_reference_count,reward_like_reference_count,missing_item_enum_constant,internal_type,has_same_name_mirror,strong_internal_mirror,mirror_itemid,activation_ready,auto_live_promotion
5044,scroll_of_logical_etude,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,63000,63000,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5045,scroll_of_bewitching_etude,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,60000,60000,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5046,scroll_of_fire_carol,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,6380,6380,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5047,scroll_of_ice_carol,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,7440,7440,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5048,scroll_of_wind_carol,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,5940,5940,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5049,scroll_of_earth_carol,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,4600,4600,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5050,scroll_of_lightning_carol,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,7920,7920,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5051,scroll_of_water_carol,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,5000,5000,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5052,scroll_of_light_carol,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,4200,4200,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5053,scroll_of_dark_carol,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,8400,8400,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5054,scroll_of_fire_carol_ii,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,37128,37128,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5055,scroll_of_ice_carol_ii,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
5056,scroll_of_wind_carol_ii,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,34944,34944,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5057,scroll_of_earth_carol_ii,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,30680,30680,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5058,scroll_of_lightning_carol_ii,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
5059,scroll_of_water_carol_ii,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,32240,32240,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5060,scroll_of_light_carol_ii,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
5061,scroll_of_dark_carol_ii,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
5062,scroll_of_fire_threnody,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,700,700,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5063,scroll_of_ice_threnody,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,1088,1088,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5064,scroll_of_wind_threnody,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,567,567,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5065,scroll_of_earth_threnody,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,308,308,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5066,scroll_of_lightning_threnody,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,1376,1376,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5067,scroll_of_water_threnody,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,420,420,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5068,scroll_of_light_threnody,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,120,120,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5069,scroll_of_dark_threnody,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,217,217,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5070,scroll_of_magic_finale,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,,0,0,0,0,0,0,0,0,0,0
5071,scroll_of_foe_lullaby,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
5072,scroll_of_goddesss_hymnus,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,104000,104000,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5073,scroll_of_chocobo_mazurka,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,55200,55200,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5074,scroll_of_maidens_virelai,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,,0,0,0,0,0,0,0,0,0,0
5075,scroll_of_raptor_mazurka,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,,0,0,0,0,0,0,0,0,0,0
5076,scroll_of_foe_sirvente,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,99375,99375,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5077,scroll_of_adventurers_dirge,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,99375,99375,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5078,scroll_of_sentinels_scherzo,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,60000,60000,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5079,scroll_of_foe_lullaby_ii,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,70140,70140,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5080,scroll_of_pining_nocturne,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
5082,scroll_of_cura_ii,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,96075,96075,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5083,scroll_of_cura_iii,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
5085,scroll_of_regen_iv,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,50400,50400,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5086,scroll_of_regen_v,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
5087,scroll_of_gain-str,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,89804,89804,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5088,scroll_of_gain-dex,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,99613,99613,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5089,scroll_of_gain-vit,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,73740,73740,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5090,scroll_of_gain-agi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,85680,85680,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5091,scroll_of_gain-int,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,94461,94461,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5092,scroll_of_gain-mnd,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,77500,77500,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5093,scroll_of_gain-chr,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,81900,81900,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5094,scroll_of_boost-str,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,89804,89804,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5095,scroll_of_boost-dex,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,99613,99613,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5096,scroll_of_boost-vit,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,73740,73740,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5097,scroll_of_boost-agi,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,85680,85680,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5098,scroll_of_boost-int,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,94461,94461,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5099,scroll_of_boost-mnd,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,77500,77500,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5100,scroll_of_boost-chr,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,81900,81900,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5101,scroll_of_arise,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
5102,scroll_of_foil,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
5103,scroll_of_crusade,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,155925,155925,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5104,scroll_of_flurry,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,33000,33000,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5105,scroll_of_flurry_ii,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
5106,scroll_of_inundation,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,73500,73500,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5477,warrior_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,68000,68000,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5478,monk_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,22400,22400,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5479,white_mage_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,5000,5000,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5480,black_mage_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,108000,108000,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5481,red_mage_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,62000,62000,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5482,thief_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,50400,50400,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5483,paladin_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,90750,90750,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5484,dark_knight_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,2205,2205,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5485,beastmaster_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,26600,26600,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5486,bard_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,12780,12780,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5487,ranger_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,1300,1300,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5488,samurai_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,35200,35200,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5489,ninja_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,600,600,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5490,dragoon_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,9216,9216,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5491,summoner_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,40000,40000,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5492,blue_mage_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,3525,3525,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5493,corsair_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,316,316,0,HIGH,SCRIPT_SHOP|QUEST_REFERENCE|BROAD_VENDOR_INDEX,1,0,0,0,0,0,0,0,0,0
5494,puppetmaster_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,82500,82500,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5495,dancer_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,63375,63375,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5496,scholar_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,68250,68250,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5497,bolters_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,99224,99224,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5498,casters_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,85500,85500,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5499,coursers_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,97350,97350,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5500,blitzers_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,100650,100650,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5501,tacticians_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,109440,109440,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5502,allies_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,116568,116568,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5503,misers_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,96250,96250,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5504,companions_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,95800,95800,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
5505,avengers_die,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,123744,123744,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
6041,pyrohelix_schema,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,7714,7714,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
6042,hydrohelix_schema,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,6786,6786,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
6043,ionohelix_schema,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,8625,8625,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
6044,cryohelix_schema,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,7896,7896,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
6045,geohelix_schema,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,6591,6591,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
6046,anemohelix_schema,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,6981,6981,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
6047,luminohelix_schema,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,8940,8940,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
6048,noctohelix_schema,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,8790,8790,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
6049,firestorm_schema,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,8060,8060,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
6050,rainstorm_schema,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,6318,6318,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
6051,thunderstorm_schema,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,9100,9100,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
6052,hailstorm_schema,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,8580,8580,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
6053,sandstorm_schema,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,5200,5200,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
6054,windstorm_schema,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,6786,6786,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
6055,aurorastorm_schema,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,11440,11440,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
6056,voidstorm_schema,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,10725,10725,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
6059,animus_augeo_schema,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,29925,29925,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
6060,animus_minuo_schema,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,29925,29925,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
6061,adloquium_schema,SCROLL,SCARCE,TRUSTED_NPC_VENDOR_SCROLL,1,0,1,36300,36300,0,HIGH,SCRIPT_SHOP|BROAD_VENDOR_INDEX,0,0,0,0,0,0,0,0,0,0
6073,plate_of_indi-regen,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
6074,plate_of_indi-poison,SCROLL,PROTECTED,SCROLL_REWARD_SOURCE_AUDIT_REQUIRED,0,0,0,0,0,1,LOW,QUEST_REFERENCE|REWARD_LIKE_REFERENCE,1,0,1,0,0,0,0,0,0,0
6075,plate_of_indi-refresh,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
6076,plate_of_indi-str,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
6077,plate_of_indi-dex,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
6078,plate_of_indi-vit,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
6079,plate_of_indi-agi,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
6080,plate_of_indi-int,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
6081,plate_of_indi-mnd,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
6082,plate_of_indi-chr,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
6083,plate_of_indi-fury,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
6084,plate_of_indi-barrier,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
6085,plate_of_indi-acumen,SCROLL,PROTECTED,SCROLL_SOURCE_UNKNOWN,0,0,0,0,0,0,LOW,MISSING_ITEM_ENUM_CONSTANT,0,0,0,1,0,0,0,0,0,0
