itemid,name,policy_family,recommended_class,policy_reason,minimum_maturity,maturity_rule,seller_eligible,buyer_eligible,manual_review_required,vendor_item,pricing_ready,provenance_tags,activation_ready,auto_live_promotion
4323,bowl_of_vegetable_broth,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4324,chunk_of_hobgoblin_chocolate,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4325,hobgoblin_pie,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4326,serving_of_frog_flambe,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4327,bowl_of_emerald_soup,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,GROWING,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4328,loaf_of_hobgoblin_bread,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4329,serving_of_newt_flambe,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4330,plate_of_witch_risotto,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4331,imperial_omelette,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4332,orange_kuchen_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4333,bowl_of_witch_soup,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4334,ear_of_grilled_corn,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,GROWING,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4335,slice_of_juicy_mutton,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,GROWING,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4336,sweet_baked_apple,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4337,bowl_of_stamina_soup,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4338,steamed_crayfish,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,GROWING,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4339,rolanberry_pie_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4340,bowl_of_optical_soup,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4341,bowl_of_sunset_soup,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4342,steamed_crab,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4343,witch_kabob,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,GROWING,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4344,bowl_of_witch_stew,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4345,serving_of_flounder_meuniere_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4346,serving_of_bass_meuniere_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4347,serving_of_salmon_meuniere_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4348,mutton_enchilada,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4349,bunny_ball,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4497,heart_chocolate,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT|CRAFT_INPUT|RESTRICTED_CRAFT_INPUT,0,0
4516,slice_of_grilled_black_hare,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,GROWING,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4518,strip_of_sheep_jerky,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4519,wild_steak,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4520,coin_cookie,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4521,bowl_of_humpty_soup,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4522,bowl_of_jack-o-soup,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4523,melon_pie_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4524,pot_of_royal_tea,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4525,pumpkin_pie_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4532,soft-boiled_egg,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,GROWING,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4533,bowl_of_delicious_puls,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,0,0,1,1,CRAFT_HQ_OUTPUT|NPC_VENDOR,0,0
4534,bowl_of_medicinal_gruel,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4573,loaf_of_steel_bread,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4574,meat_chiefkabob,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4575,fish_chiefkabob,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4576,wizard_cookie,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4577,wild_cookie,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4585,broiled_pipira,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4586,broiled_carp,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,GROWING,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4587,broiled_trout,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4588,broiled_eel,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4589,bowl_of_wild_stew,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4591,loaf_of_pumpernickel,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,0,0,1,1,CRAFT_HQ_OUTPUT|NPC_VENDOR,0,0
4592,bowl_of_wisdom_soup,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,GROWING,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4593,block_of_rock_cheese,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4594,serving_of_snowy_rolanberry,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4595,party_egg,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4604,rogue_rice_ball,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
4605,naval_rice_ball,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5155,cone_of_sub-zero_gelato,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5156,porcupine_pie,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5157,serving_of_marbled_steak,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5158,serving_of_vermillion_jelly,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5159,plate_of_friture_de_la_misareaux,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5167,coeurl_sub_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5169,bataquiche_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5171,emerald_quiche,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5173,timbre_timbers_taco,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5175,leremieu_taco,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5180,bowl_of_sophic_stew,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5181,tortilla_buena,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,GROWING,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5182,salty_bretzel,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5183,viking_herring,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5184,plate_of_vegan_saute,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5185,leremieu_salad,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5186,plate_of_yahata-style_carp_sushi,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5207,strip_of_bison_jerky,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5231,truelove_chocolate,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,GROWING,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5574,dried_date_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,GROWING,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5580,bowl_of_yayla_corbasi_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5583,plate_of_patlican_salata_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5585,plate_of_ic_pilav_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5587,serving_of_menemen_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5589,serving_of_karni_yarik_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5591,balik_sandvici_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5593,cup_of_imperial_coffee_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5594,cup_of_chai_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5597,simit_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5599,sis_kebabi_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5601,balik_sis_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5603,dish_of_hydra_kofte_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5610,hellsteak_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5619,bowl_of_zesty_zoni,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5636,shrimp_cracker_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5638,pogaca_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5643,serving_of_cibarious_cilbir,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5648,grilled_lik,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,GROWING,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5673,rolsin,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,GROWING,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5677,serving_of_patriarch_saute,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5679,cathedral_salad,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5687,cheese_sandwich_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,GROWING,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5690,meatloaf_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5696,margherita_pizza_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5698,pepperoni_pizza_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5700,anchovy_pizza_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5702,nopales_salad_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5730,serving_of_bavarois_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5732,plate_of_ratatouille_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5744,marinara_pizza_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5746,serving_of_cherry_bavarois_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5751,bowl_of_goulash_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5753,pot-au-feu_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5761,kohlrouladen_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5762,green_curry_bun_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5763,yellow_curry_bun_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5764,black_curry_bun_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5765,red_curry_bun_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5767,crepe_delice,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ESTABLISHED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5772,crepe_paysanne,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5774,crepe_forestiere,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5776,crepe_caprice,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,MATURE,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5778,crepe_belle_helene,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,ADVANCED,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5923,juglan_jumble,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5925,charred_salisbury_steak,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5927,cup_of_caravan_tea,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5929,ojo_rice_ball,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5931,bowl_of_shimmy_soup,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5969,plate_of_piscators_paella,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5971,plate_of_mushroom_paella_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5973,plate_of_beef_paella_+1,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,1,0,0,1,CRAFT_HQ_OUTPUT,0,0
5975,plate_of_flapanos_paella,HQ,SCARCE,RECIPE_BACKED_HQ_OUTPUT,FULL,HQ_RECIPE_STAGE_PLUS_ONE,1,0,0,1,1,CRAFT_HQ_OUTPUT|NPC_VENDOR,0,0
