itemid,name,vendor_reference,vendor_reference_source_count,actual_vendor_source,vendor_reference_only,priced_source_count,vendor_source_count,gated_source_count,has_hard_floor,vendor_price_min,vendor_price_max,source_types,source_files,buyer_vendor_block,seller_vendor_floor_required,seller_vendor_ready,activation_ready,auto_live_promotion
896,SCORPION_SHELL,1,1,1,0,1,1,1,1,3000.0,3000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
897,SCORPION_CLAW,1,1,1,0,1,1,1,1,2400.0,2400.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
898,CHICKEN_BONE,1,1,1,0,1,1,1,1,1500.0,1500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
912,BEEHIVE_CHIP,1,1,1,0,1,1,1,1,40.0,40.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
914,VIAL_OF_MERCURY,1,1,1,0,1,1,1,1,1700.0,1700.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
915,JAR_OF_TOAD_OIL,1,1,1,0,1,1,1,1,3600.0,3600.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
916,CACTUAR_NEEDLE,1,1,0,1,0,0,0,0,,,,scripts/globals/shop.lua,0,0,0,0,0
917,SHEET_OF_PARCHMENT,1,1,1,0,1,1,0,1,1782.0,2178.0,GENERAL_FAME,scripts/zones/Mhaura/npcs/Pikini-Mikini.lua,1,1,1,0,0
921,BOTTLE_OF_AHRIMAN_TEARS,1,1,1,0,1,1,1,1,200.0,200.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
923,DRYAD_ROOT,1,1,1,0,1,1,1,1,1800.0,1800.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
924,VIAL_OF_FIEND_BLOOD,1,1,1,0,1,1,0,1,544.0,665.0,GENERAL_FAME,scripts/zones/Kazham/npcs/Pahya_Lolohoiv.lua,1,1,1,0,0
928,PINCH_OF_BOMB_ASH,1,3,1,0,3,3,2,1,463.0,566.0,GENERAL|GLOBAL_SHOP_STOCK|NATION,scripts/globals/shop.lua|scripts/zones/Metalworks/npcs/Olaf.lua|scripts/zones/Nashmau/npcs/Pipiroon.lua,1,1,1,0,0
931,CERMET_CHUNK,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
932,LOOP_OF_CARBON_FIBER,1,1,1,0,1,1,1,1,1900.0,1900.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
933,LOOP_OF_GLASS_FIBER,1,1,1,0,1,1,1,1,1200.0,1200.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
936,CHUNK_OF_ROCK_SALT,1,3,1,0,3,3,2,1,13.0,16.0,GENERAL|GLOBAL_SHOP_STOCK|NATION,scripts/globals/shop.lua|scripts/zones/Southern_San_dOria/npcs/Benaige.lua|scripts/zones/Tavnazian_Safehold/npcs/Komalata.lua,1,1,1,0,0
937,BLOCK_OF_ANIMAL_GLUE,1,1,1,0,1,1,1,1,300.0,300.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
939,HECTEYES_EYE,1,1,1,0,1,1,1,1,2100.0,2100.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
941,RED_ROSE,1,2,1,0,2,2,0,1,72.0,88.0,GENERAL|GENERAL_FAME,scripts/zones/RuLude_Gardens/npcs/Dabih_Jajalioh.lua|scripts/zones/Upper_Jeuno/npcs/Areebah.lua,1,1,1,0,0
943,PINCH_OF_POISON_DUST,1,3,1,0,3,3,1,1,288.0,352.0,GENERAL|GENERAL_FAME|GLOBAL_SHOP_STOCK,scripts/globals/shop.lua|scripts/zones/Kazham/npcs/Pahya_Lolohoiv.lua|scripts/zones/Lower_Jeuno/npcs/Stinknix.lua,1,1,1,0,0
944,PINCH_OF_VENOM_DUST,1,2,1,0,2,2,1,1,1035.0,1035.0,GENERAL|GLOBAL_SHOP_STOCK,scripts/globals/shop.lua|scripts/zones/Lower_Jeuno/npcs/Stinknix.lua,1,1,1,0,0
945,PINCH_OF_PARALYSIS_DUST,1,1,1,0,1,1,0,1,2000.0,2000.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Stinknix.lua,1,1,1,0,0
947,JAR_OF_FIRESAND,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
948,CARNATION,1,2,1,0,2,2,0,1,54.0,66.0,GENERAL|GENERAL_FAME,scripts/zones/RuLude_Gardens/npcs/Dabih_Jajalioh.lua|scripts/zones/Upper_Jeuno/npcs/Areebah.lua,1,1,1,0,0
949,RAIN_LILY,1,2,1,0,2,2,0,1,86.0,105.0,GENERAL|GENERAL_FAME,scripts/zones/RuLude_Gardens/npcs/Dabih_Jajalioh.lua|scripts/zones/Upper_Jeuno/npcs/Areebah.lua,1,1,1,0,0
951,WIJNRUIT,1,4,1,0,3,3,1,1,108.0,132.0,GENERAL|GENERAL_FAME|NATION,scripts/globals/shop.lua|scripts/zones/RuLude_Gardens/npcs/Dabih_Jajalioh.lua|scripts/zones/Upper_Jeuno/npcs/Areebah.lua|scripts/zones/Windurst_Waters/npcs/Upih_Khachla.lua,1,1,1,0,0
952,BAG_OF_POISON_FLOUR,1,1,1,0,1,1,0,1,515.0,515.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Pawkrix.lua,1,1,1,0,0
954,MAGIC_POT_SHARD,1,1,0,1,0,0,0,0,,,,scripts/globals/shop.lua,0,0,0,0,0
956,LILAC,1,2,1,0,2,2,0,1,108.0,132.0,GENERAL|GENERAL_FAME,scripts/zones/RuLude_Gardens/npcs/Dabih_Jajalioh.lua|scripts/zones/Upper_Jeuno/npcs/Areebah.lua,1,1,1,0,0
957,AMARYLLIS,1,2,1,0,2,2,0,1,108.0,132.0,GENERAL|GENERAL_FAME,scripts/zones/RuLude_Gardens/npcs/Dabih_Jajalioh.lua|scripts/zones/Upper_Jeuno/npcs/Areebah.lua,1,1,1,0,0
958,MARGUERITE,1,2,1,0,2,2,0,1,108.0,132.0,GENERAL|GENERAL_FAME,scripts/zones/RuLude_Gardens/npcs/Dabih_Jajalioh.lua|scripts/zones/Upper_Jeuno/npcs/Areebah.lua,1,1,1,0,0
1020,SICKLE,1,3,1,0,3,3,1,1,270.0,330.0,GENERAL|NATION,scripts/zones/Bastok_Markets_[S]/npcs/Blingbrix.lua|scripts/zones/Windurst_Waters/npcs/Upih_Khachla.lua|scripts/zones/Windurst_Waters_[S]/npcs/Pelftrix.lua,1,1,1,0,0
1021,HATCHET,1,5,1,0,5,5,1,1,450.0,550.0,GENERAL|GENERAL_FAME|NATION,scripts/zones/Kazham/npcs/Toji_Mumosulah.lua|scripts/zones/Mhaura/npcs/Pikini-Mikini.lua|scripts/zones/Southern_San_dOria/npcs/Ostalie.lua|scripts/zones/Southern_San_dOria_[S]/npcs/Geltpix.lua|scripts/zones/Windurst_Waters_[S]/npcs/Pelftrix.lua,1,1,1,0,0
1022,SET_OF_THIEFS_TOOLS,1,3,0,1,0,0,0,0,,,,scripts/zones/Bastok_Mines/npcs/Boytz.lua|scripts/zones/Southern_San_dOria/npcs/Ostalie.lua|scripts/zones/Windurst_Waters/npcs/Upih_Khachla.lua,0,0,0,0,0
1023,LIVING_KEY,1,3,0,1,0,0,0,0,,,,scripts/zones/Bastok_Mines/npcs/Boytz.lua|scripts/zones/Southern_San_dOria/npcs/Ostalie.lua|scripts/zones/Windurst_Waters/npcs/Upih_Khachla.lua,0,0,0,0,0
1024,GHELSBA_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1025,PALBOROUGH_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1026,GIDDEUS_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1027,RANPERRE_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1028,DANGRUF_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1029,HORUTOTO_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1030,ORDELLE_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1031,GUSGEN_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1032,SHAKHRAMI_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1033,DAVOI_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1034,BEADEAUX_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1035,OZTROJA_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1036,DELKFUTT_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1037,FEIYIN_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1038,ZVAHL_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1039,ELDIEME_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1040,NEST_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1041,GARLAIGE_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1042,DAVOI_COFFER_KEY,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1043,BEADEAUX_COFFER_KEY,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1044,OZTROJA_COFFER_KEY,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1045,NEST_COFFER_KEY,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1046,ELDIEME_COFFER_KEY,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1047,GARLAIGE_COFFER_KEY,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1048,ZVAHL_COFFER_KEY,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1049,UGGALEPIH_COFFER_KEY,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1050,RANCOR_DEN_COFFER_KEY,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1051,KUFTAL_COFFER_KEY,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1052,BOYAHDA_COFFER_KEY,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1053,CAULDRON_COFFER_KEY,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1054,QUICKSAND_COFFER_KEY,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1055,GROTTO_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1056,ONZOZO_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1057,TORAIMARI_COFFER_KEY,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1058,RUAUN_COFFER_KEY,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1059,GROTTO_COFFER_KEY,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1060,VELUGANNON_COFFER_KEY,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1061,SACRARIUM_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1062,OLDTON_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1063,NEWTON_COFFER_KEY,1,1,1,0,1,1,1,1,5000.0,5000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1064,PSOXJA_CHEST_KEY,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1108,PINCH_OF_SULFUR,1,1,0,1,0,0,0,0,,,,scripts/globals/shop.lua,0,0,0,0,0
1111,BLOCK_OF_GELATIN,1,1,1,0,1,1,1,1,900.0,900.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1120,CASABLANCA,1,1,0,1,0,0,0,0,,,,scripts/globals/shop.lua,0,0,0,0,0
1161,UCHITAKE,1,1,1,0,1,1,0,1,40.0,40.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
1164,TSURARA,1,1,1,0,1,1,0,1,40.0,40.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
1167,KAWAHORI_OGI,1,1,1,0,1,1,0,1,40.0,40.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
1170,MAKIBISHI,1,1,1,0,1,1,0,1,40.0,40.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
1173,HIRAISHIN,1,1,1,0,1,1,0,1,40.0,40.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
1176,MIZU_DEPPO,1,1,1,0,1,1,0,1,40.0,40.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
1179,SHIHEI,1,1,1,0,1,1,0,1,124.0,124.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
1182,JUSATSU,1,1,1,0,1,1,0,1,124.0,124.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
1185,KAGINAWA,1,1,1,0,1,1,0,1,124.0,124.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
1188,SAIRUI_RAN,1,1,1,0,1,1,0,1,124.0,124.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
1191,KODOKU,1,1,1,0,1,1,0,1,124.0,124.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
1194,SHINOBI_TABI,1,1,1,0,1,1,0,1,124.0,124.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
1228,DARKSTEEL_NUGGET,1,1,1,0,1,1,1,1,2700.0,2700.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1230,COPPER_NUGGET,1,1,1,0,1,1,0,1,105.0,105.0,GENERAL,scripts/zones/Oldton_Movalpolos/npcs/Bartabaq.lua,1,1,1,0,0
1231,BRASS_NUGGET,1,1,1,0,1,1,1,1,40.0,40.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1232,BRONZE_NUGGET,1,1,1,0,1,1,1,1,70.0,70.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1233,SILVER_NUGGET,1,1,1,0,1,1,1,1,200.0,200.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1234,IRON_NUGGET,1,1,1,0,1,1,1,1,500.0,500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1235,STEEL_NUGGET,1,1,1,0,1,1,1,1,800.0,800.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1236,BAG_OF_CACTUS_STEMS,1,1,1,0,1,1,0,1,1685.0,1685.0,GENERAL,scripts/zones/Mog_Garden/npcs/Green_Thumb_Moogle.lua,1,1,1,0,0
1239,GOBLIN_DOLL,1,2,1,0,2,2,0,1,500.0,500.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Pawkrix.lua|scripts/zones/Oldton_Movalpolos/npcs/Bartabaq.lua,1,1,1,0,0
1240,KOMA,1,1,1,0,1,1,0,1,220.0,220.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
1241,PINCH_OF_TWINKLE_POWDER,1,1,1,0,1,1,1,1,346.0,423.0,NATION,scripts/zones/Windurst_Waters/npcs/Upih_Khachla.lua,1,1,1,0,0
1410,SWEET_WILLIAM,1,1,0,1,0,0,0,0,,,,scripts/globals/shop.lua,0,0,0,0,0
1411,PHALAENOPSIS,1,1,0,1,0,0,0,0,,,,scripts/globals/shop.lua,0,0,0,0,0
1412,OLIVE_FLOWER,1,1,0,1,0,0,0,0,,,,scripts/globals/shop.lua,0,0,0,0,0
1413,CATTLEYA,1,1,0,1,0,0,0,0,,,,scripts/globals/shop.lua,0,0,0,0,0
1415,POT_OF_URUSHI,1,1,1,0,1,1,0,1,73530.0,73530.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
1471,BOX_OF_STICKY_RICE,1,1,1,0,1,1,0,1,316.0,316.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
1475,ONZ_OF_CURRY_POWDER,1,1,1,0,1,1,0,1,990.0,990.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
1523,SPRIG_OF_APPLE_MINT,1,2,0,1,0,0,0,0,,,,scripts/globals/shop.lua|scripts/zones/Tavnazian_Safehold/npcs/Komalata.lua,0,0,0,0,0
1554,ONZ_OF_TURMERIC,1,1,1,0,1,1,0,1,645.0,645.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
1555,ONZ_OF_CORIANDER,1,1,1,0,1,1,0,1,1585.0,1585.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
1590,SPRIG_OF_HOLY_BASIL,1,1,1,0,1,1,0,1,800.0,800.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
1603,MANNEQUIN_HANDS,1,1,0,1,0,0,0,0,,,,scripts/tests/systems/trading/player_trade.lua,0,0,0,0,0
1622,BUGARD_TUSK,1,1,1,0,1,1,1,1,4000.0,4000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1628,BUFFALO_HIDE,1,1,1,0,1,1,1,1,16000.0,16000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1640,BUGARD_SKIN,1,1,1,0,1,1,1,1,2500.0,2500.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1650,CHUNK_OF_KOPPARNICKEL_ORE,1,2,1,0,2,2,1,1,800.0,800.0,GENERAL|GLOBAL_SHOP_STOCK,scripts/globals/shop.lua|scripts/zones/Oldton_Movalpolos/npcs/Bartabaq.lua,1,1,1,0,0
1652,BOTTLE_OF_RICE_VINEGAR,1,1,1,0,1,1,0,1,200.0,200.0,GENERAL,scripts/zones/Lower_Jeuno/npcs/Amalasanda.lua,1,1,1,0,0
1657,SPOOL_OF_BUNDLING_TWINE,1,2,1,0,2,2,2,1,90.0,110.0,GLOBAL_SHOP_STOCK|NATION,scripts/globals/shop.lua|scripts/zones/Northern_San_dOria/npcs/Justi.lua,1,1,1,0,0
1695,BUNCH_OF_HABANERO_PEPPERS,1,1,0,1,0,0,0,0,,,,scripts/globals/shop.lua,0,0,0,0,0
1774,PILE_OF_RED_GRAVEL,1,1,1,0,1,1,1,1,1984.0,2425.0,NATION,scripts/zones/Northern_San_dOria/npcs/Pirvidiauce.lua,1,1,1,0,0
1776,SERVING_OF_SPAGHETTI,1,1,1,0,1,1,1,1,3000.0,3000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1782,FLORID_STONE,1,1,0,1,0,0,0,0,,,,scripts/zones/Lower_Jeuno/npcs/Ghebi_Damomohe.lua,0,0,0,0,0
1817,CACTUS_ARM,1,1,1,0,1,1,0,1,720.0,880.0,GENERAL_FAME,scripts/zones/Rabao/npcs/Scamplix.lua,1,1,1,0,0
1840,BAG_OF_SEMOLINA,1,2,1,0,1,1,1,1,1800.0,2200.0,NATION,scripts/globals/shop.lua|scripts/zones/Southern_San_dOria/npcs/Benaige.lua,1,1,1,0,0
1845,CLUMP_OF_RED_MOKO_GRASS,1,1,1,0,1,1,1,1,200.0,200.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1875,ANCIENT_BEASTCOIN,1,1,1,0,1,1,1,1,1000.0,1000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1886,BOTTLE_OF_SIEGLINDE_PUTTY,1,1,1,0,1,1,1,1,4000.0,4000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1890,BUNDLE_OF_RIVER_FOLIAGE,1,1,1,0,1,1,1,1,576.0,704.0,NATION,scripts/zones/Windurst_Waters/npcs/Ensasa.lua,1,1,1,0,0
1891,BUNDLE_OF_SEA_FOLIAGE,1,1,1,0,1,1,1,1,576.0,704.0,NATION,scripts/zones/Windurst_Waters/npcs/Ensasa.lua,1,1,1,0,0
1892,ONZ_OF_DESALINATOR,1,1,1,0,1,1,1,1,3960.0,4840.0,NATION,scripts/zones/Windurst_Waters/npcs/Upih_Khachla.lua,1,1,1,0,0
1893,ONZ_OF_SALINATOR,1,1,1,0,1,1,1,1,3960.0,4840.0,NATION,scripts/zones/Windurst_Waters/npcs/Upih_Khachla.lua,1,1,1,0,0
1930,SQUARE_OF_ECARLATE_CLOTH,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1931,ARGYRO_RIVET,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1932,UTOPIAN_GOLD_THREAD,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1933,ANCIENT_BRASS_INGOT,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1934,SQUARE_OF_BENEDICT_SILK,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1935,SPOOL_OF_BENEDICT_YARN,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1936,SQUARE_OF_DIABOLIC_SILK,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1937,SPOOL_OF_DIABOLIC_YARN,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1938,SPOOL_OF_RUBY_SILK_THREAD,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1939,SQUARE_OF_CARDINAL_CLOTH,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1940,SQUARE_OF_SUPPLE_SKIN,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1941,SPOOL_OF_LIGHT_FILAMENT,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1942,CHUNK_OF_SNOWY_CERMET,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1943,WHITE_RIVET,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1944,DARK_ORICHALCUM_INGOT,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1945,BLACK_RIVET,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1946,SQUARE_OF_SMALT_LEATHER,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1947,FETID_LANOLIN_CUBE,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1948,SPOOL_OF_COILED_YARN,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
1949,SQUARE_OF_BROWN_DOESKIN,1,1,1,0,1,1,1,1,2000.0,2000.0,GLOBAL_SHOP_STOCK,scripts/globals/shop.lua,1,1,1,0,0
